Артикул,Название товара,Остаток,Цена продажи,Закупочная цена,Бренд,Серия
GRAGMR1i01,Смеситель для настольного умывальника графит IDDIS Grange (GRAGMR1i01),0,9592.0,8573.0,IDDIS,Grange
GRAGMR0i01,Смеситель для умывальника графит IDDIS Grange (GRAGMR0i01),10,7992.0,7143.0,IDDIS,Grange
SPISBL2i10WA,Смеситель для ванны IDDIS Spin с длинным изливом  (SPISBL2i10WA),0,8190.0,5856.0,IDDIS,Spin
SPISB02i02WA,Смеситель для ванны IDDIS Spin (SPISB02i02WA),0,7990.0,5713.0,IDDIS,Spin
ACRSB00i65,Встраиваемый смеситель для умывальника IDDIS Acros (ACRSB00i65),10,9590.0,6857.0,IDDIS,Acros
ACRSBL2i10WA,Смеситель для ванны с длинным изливом IDDIS Acros (ACRSBL2i10WA),0,8390.0,5999.0,IDDIS,Acros
ACRSB02i02WA,Смеситель для ванны IDDIS Acros (ACRSB02i02WA),10,7490.0,5355.0,IDDIS,Acros
DASSB00i02WA,Смеситель для ванны IDDIS Dash (DASSB00i02WA),10,9432.0,8430.0,IDDIS,Dash
PLASB02i02WA,Смеситель для ванны IDDIS Plank (PLASB02i02WA),10,8490.0,6070.0,IDDIS,Plank
K36BLJ0i05,Смеситель для кухни IDDIS Kitchen 360 черный матовый (K36BLJ0i05),10,8792.0,7858.0,IDDIS,Kitchen 360
004WTS0i08,"Встраиваемый смеситель с гигиеническим душем IDDIS Axes белый, матовый (004WTS0i08)",0,9990.0,7143.0,IDDIS,Axes
003WTR0i08,"Встраиваемый смеситель с гигиеническим душем IDDIS Axes белый, матовый (003WTR0i08)",10,8990.0,6428.0,IDDIS,Axes
CUBWTFJi05,"Смеситель для кухни IDDIS Cuba с каналом для фильтрованной воды белый, матовый (CUBWTFJi05)",10,8542.0,8144.0,IDDIS,Cuba
ARR78PLi77,Мойка кухонная из нержавеющей стали IDDIS Arro (ARR78PLi77),0,7390.0,5690.0,IDDIS,Arro
ARR78PRi77,Мойка кухонная из нержавеющей стали IDDIS Arro (ARR78PRi77),0,7390.0,5690.0,IDDIS,Arro
ARR78PZi77,Мойка кухонная из нержавеющей стали IDDIS Arro (ARR78PZi77),0,8390.0,6460.0,IDDIS,Arro
ARR78SLi77,Мойка кухонная из нержавеющей стали IDDIS Arro (ARR78SLi77),10,7190.0,5536.0,IDDIS,Arro
ARR78SRi77,Мойка кухонная из нержавеющей стали IDDIS Arro (ARR78SRi77),0,7190.0,5536.0,IDDIS,Arro
ARR78SXi77,Мойка кухонная из нержавеющей стали IDDIS Arro (ARR78SXi77),0,8990.0,6922.0,IDDIS,Arro
ARR78SZi77,Мойка кухонная из нержавеющей стали IDDIS Arro (ARR78SZi77),0,8990.0,6922.0,IDDIS,Arro
EDI42P0i77,Мойка кухонная из нержавеющей стали IDDIS Edifice (EDI42P0i77),0,8790.0,6768.0,IDDIS,Edifice
